0.680471 0.838732 -0.516405 976.04 25 9999 0.0498023 0.0470803 0.0483012 0.0483012 1.73208 2
0.810999 -0.805891 -0.997261 821.375 23 7.17096 0.169695 0.154625 0.160548 0.160548 1.82374 2
0.743829 0.744047 -0.79164 926.68 24 6.81202 0.221084 0.0872896 0.151859 0.151859 6.75401 2
0.697266 0.0773869 0.930192 940.962 25 4.63139 0.230511 0.0895401 0.176504 0.182157 11.1868 2
0.990605 -0.240636 -0.10103 610.96 25 4.02059 0.348691 0.171887 0.300902 0.309984 17.9395 2
0.727603 0.286 0.22816 934.667 26 4.53506 0.21096 0.153559 0.165251 0.165251 2.78947 2
0.444471 -0.564171 -0.213145 1698.8 25 7.6715 0.0244994 0.00712805 0.011503 0.0120091 26.615 2
0.994711 0.00991689 -0.676518 629.852 26 3.92055 0.0712096 0.0201922 0.0245237 0.0245237 6.90504 2
0.836513 0.241775 0.986115 662.536 27 4.2883 0.335628 0.264398 0.276338 0.286871 6.31767 2
0.861552 0.259309 -0.578624 720 25 4.25143 0.172381 0.0959194 0.113337 0.126666 20.9915 2
0.589145 0.804008 0.983138 1173.06 30 8.85214 0.113731 0.0859219 0.0914278 0.0914278 5.72533 2
0.580738 0.27884 0.883905 1333.04 23 5.42914 0.154401 0.0843653 0.0843653 0.0843653 0.324291 2
0.61588 0.829844 0.291095 1051.37 26 9999 0.0221174 0.00839986 0.0119387 0.0217349 73.9352 2
0.979275 0.924576 0.243446 641.929 14 7.0045 0.216575 0.200156 0.207543 0.210602 4.18326 2
0.711187 0.32344 -0.841585 995.148 26 4.72535 0.234243 0.180452 0.180452 0.180452 0.344779 2
0.733955 -0.138527 -0.656142 916.083 23 4.3972 0.246412 0.196593 0.196593 0.196593 0.300252 2
0.424703 0.663325 -0.980417 1963 27 9.25458 0.072603 0.0122638 0.0122638 0.0122638 0.267198 2
0.591465 -0.731086 -0.423539 1323.59 26 7.70955 0.148854 0.0399717 0.0399717 0.0399717 0.203293 2
0.926598 0.214133 -0.284681 691.462 25 3.97457 0.232983 0.177026 0.187279 0.20125 11.1699 2
0.623116 0.300368 0.335349 1038.24 25 5.12061 0.178882 0.0763412 0.11569 0.116856 6.78208 2
0.72474 0.440228 0.999827 848.16 25 4.79585 0.154875 0.0884001 0.0897977 0.0905693 2.73512 2
0.683632 0.795512 -0.225774 1026.79 28 7.62368 0.18864 0.139306 0.141149 0.141871 3.12737 2
0.945849 -0.64563 -0.704226 727.778 26 5.24533 0.351869 0.284419 0.299347 0.299347 4.13125 2
0.892435 -0.610496 -0.873482 712.038 25 5.18863 0.294354 0.129631 0.235878 0.237606 18.1731 2
0.642679 0.51664 -0.996725 1077.89 26 5.73212 0.18494 0.0881992 0.115241 0.11679 9.86153 2
0.62526 -0.0237034 0.321554 983.24 25 5.1117 0.181698 0.123822 0.123822 0.123822 0.0758527 2
0.790893 -0.824307 0.977418 849.04 24 9999 0.0409362 0.020742 0.0393385 0.0402183 17.0409 2
0.76999 -0.645241 -0.94469 750.444 26 5.73461 0.161375 0.0627789 0.0864486 0.103744 39.3444 2
0.620968 0.147852 0.556327 1066.19 25 4.84067 0.197594 0.129588 0.129588 0.129588 0.276139 2
0.93682 0.655298 -0.858526 610.179 27 5.32431 0.261927 0.144803 0.145518 0.14654 1.6697 2
0.727245 0.298746 0.892007 885.462 25 4.53965 0.178118 0.129197 0.129197 0.129197 0.268429 2
0.753154 0.0317401 -0.910875 794.28 25 4.47582 0.256797 0.115309 0.211839 0.211839 6.52334 2
0.762612 -0.837828 -0.973344 792.5 22 9999 0.0764983 0.0466591 0.0731127 0.0740329 48.0087 2
0.651168 -0.509814 -0.989191 1076.43 28 5.644 0.180251 0.111987 0.111987 0.111987 0.252391 2
0.93267 -0.163069 0.585713 687.88 24 3.94517 0.352913 0.172328 0.277265 0.296748 14.301 2
0.837429 0.56137 -0.969668 807.52 24 4.97967 0.316075 0.264368 0.264368 0.264368 0.289969 2
0.806264 0.753114 -0.401779 692.63 26 6.50403 0.275266 0.100296 0.210209 0.210209 18.6678 2
0.854062 0.411538 0.420129 859.731 25 4.26184 0.264189 0.0949437 0.213869 0.217756 16.4209 2
0.853624 -0.814769 -0.219521 663.72 25 9999 0.267395 0.124572 0.242761 0.248577 7.63471 2
0.777749 -0.421998 -0.871678 777.194 30 4.78857 0.157181 0.104789 0.106682 0.113155 7.88263 2
0.528195 -0.305382 0.750915 1238.24 28 5.82277 0.120681 0.0246183 0.0246183 0.0246183 0.330199 2
0.888867 0.260871 0.406411 670.75 27 4.22563 0.360749 0.315964 0.315964 0.315964 0.408066 2
0.860783 -0.234369 0.996462 708.87 23 4.16896 0.334187 0.124484 0.289517 0.289517 12.1804 2
0.92987 0.573629 0.613686 664.36 25 4.63336 0.391297 0.209374 0.329679 0.329679 6.08123 2
0.703968 0.00118236 0.793819 849.923 25 4.61576 0.132552 0.031647 0.0662297 0.083703 29.966 2
0.643814 0.798139 0.581174 1078.19 26 8.27498 0.13463 0.105574 0.105574 0.105574 0.0225197 2
0.968066 -0.416177 0.848824 676.957 23 4.16503 0.410703 0.191825 0.358013 0.358013 15.117 2
0.647177 -0.343421 0.482699 978.593 26 5.12764 0.194777 0.132529 0.132529 0.132529 0.252255 2
0.861544 0.15698 -0.924658 786.84 25 4.28289 0.119234 0.00836081 0.0100244 0.0182008 31.4113 2
0.699602 -0.517555 -0.956841 957.6 25 5.65421 0.227529 0.0970625 0.167092 0.167092 8.53084 2
0.544932 -0.269096 -0.0268224 1205.04 26 5.6372 0.130887 0.0514724 0.0538652 0.0538652 1.74201 2
0.716179 0.249002 0.253503 844.214 27 4.69834 0.235901 0.102381 0.1856 0.1856 6.60976 2
0.979028 0.91743 0.357383 654.857 13 6.90759 0.343254 0.248617 0.331381 0.331381 5.86301 2
0.79659 -0.5532 -0.365 779.214 27 4.99748 0.212119 0.127677 0.148033 0.157447 19.868 2
0.823494 0.286215 0.946269 763.045 22 4.32779 0.314065 0.252655 0.263148 0.263148 1.76076 2
0.862029 -0.694695 -0.92012 788.6 24 5.6263 0.324782 0.175368 0.258508 0.259325 6.61669 2
0.859326 -0.0085419 0.457363 684.692 25 4.07402 0.346858 0.298328 0.298328 0.298328 0.0612908 2
0.807481 0.608685 0.810303 726.714 28 5.34102 0.2887 0.226778 0.228348 0.228348 0.752202 2
0.560643 -0.610306 -0.974016 1272.08 23 6.83238 0.1501 0.0208009 0.0208009 0.0208009 0.241616 2
0.584256 -0.132362 0.744634 1206.86 27 5.24405 0.117715 0.0326532 0.0370185 0.0513022 33.9424 2
0.964996 0.603147 0.0966838 772.536 27 4.86623 0.159107 0.089806 0.110427 0.110427 7.76671 2
0.866034 0.262099 0.891638 736.5 13 4.13033 0.188327 0.0729737 0.110987 0.135337 28.5244 2
0.84325 0.686454 0.821347 779.52 24 5.52499 0.326095 0.257374 0.257374 0.257374 0.311957 2
0.927784 0.388344 0.841451 714.423 25 4.34645 0.265925 0.153107 0.215822 0.223046 9.14373 2
0.661089 -0.214248 -0.914345 1107.07 27 4.89367 0.177149 0.145012 0.145012 0.145012 0.280215 2
0.773499 -0.656911 0.476875 744.292 23 5.56595 0.257594 0.121471 0.200745 0.201301 15.1765 2
0.876677 -0.722628 0.99762 628.304 23 5.90649 0.357387 0.290676 0.290676 0.290676 0.241007 2
0.850526 -0.801164 0.449563 795.458 23 6.64075 0.266207 0.213427 0.22917 0.2307 5.89302 2
0.830791 0.728322 -0.813916 919.88 24 6.0022 0.308465 0.188085 0.240963 0.240963 4.71424 2
0.799966 0.0818888 -0.977289 811.5 23 4.46684 0.290172 0.242251 0.242251 0.242251 0.173215 2
0.643483 -0.38084 -0.0592972 1069.54 27 5.21703 0.188119 0.131958 0.131958 0.131958 0.320699 2
0.901516 0.2681 0.923677 745.63 26 4.13525 0.162075 0.0939265 0.100128 0.103021 4.90468 2
0.528051 -0.0858062 0.364389 1281.07 26 5.86009 0.1151 0.0345874 0.0345874 0.0345874 0.145104 2
0.522878 -0.167638 -0.491324 1296.04 25 5.63061 0.127137 0.00792655 0.0125224 0.0125224 5.94399 2
0.815861 0.399841 0.74048 717.615 25 4.6764 0.23831 0.1282 0.175822 0.190984 17.4118 2
0.607682 0.241301 0.51069 1165.25 15 5.4818 0.169064 0.0900895 0.0900895 0.0900895 0.295737 2
0.996749 -0.165257 0.976955 622.708 23 3.80255 0.329106 0.161023 0.288418 0.288418 6.22183 2
0.903032 0.878656 -0.948635 690.65 19 7.94597 0.231036 0.220126 0.220126 0.220126 0.80614 2
0.825148 0.861653 -0.731992 741.5 23 8.01876 0.140273 0.068988 0.136284 0.136284 6.73349 2
0.867659 0.362159 0.341575 674.741 26 4.29335 0.274123 0.168447 0.228699 0.231097 12.9851 2
0.657955 0.503808 -0.743811 1048.71 28 5.69233 0.200987 0.133503 0.134408 0.134408 0.799589 2
0.631388 0.37198 -0.786065 1086.82 27 5.37833 0.178888 0.112668 0.112668 0.112668 0.331059 2
0.868675 0.613397 -0.749022 722.04 25 5.16864 0.345105 0.166028 0.280619 0.281176 6.4297 2
0.965862 -0.457335 -0.950432 683.346 25 4.65612 0.414079 0.24847 0.366926 0.366926 5.69333 2
0.61078 0.0383637 -0.564843 926.714 28 4.95626 0.181416 0.0612321 0.115846 0.12162 10.5164 2
0.757279 0.0339806 -0.612827 843.52 25 4.44778 0.269257 0.219558 0.219558 0.219558 0.0729525 2
0.638568 -0.530904 -0.275994 1019.08 25 5.78458 0.180428 0.112442 0.112442 0.112442 0.234623 2
0.786925 0.506083 0.847474 809.478 23 4.84915 0.275714 0.182847 0.228403 0.228403 4.48878 2
0.538263 -0.440813 0.0658258 1235.24 24 6.24451 0.120234 0.0143227 0.0149802 0.0149802 1.91631 2
0.566956 -0.373603 0.769372 1216.04 26 5.58495 0.148733 0.0685259 0.0703605 0.0727239 5.68043 2
0.955961 -0.746694 0.712179 719.741 26 9999 0.355476 0.340227 0.34154 0.34154 0.485326 2
0.977364 0.277339 0.285692 626.714 20 4.07989 0.313052 0.125058 0.219686 0.219686 7.00343 2
0.52153 -0.068133 0.588931 1433.25 28 5.54005 0.116853 0.0338785 0.0338785 0.0338785 0.210774 2
0.987894 -0.808376 -0.887816 621.87 23 6.2726 0.310734 0.267314 0.270599 0.27495 5.08069 2
0.640832 0.5566 -0.22488 1060.57 23 6.05706 0.189119 0.11747 0.118681 0.118681 0.883267 2
0.869553 0.511024 0.737375 783.458 23 4.86869 0.341166 0.146406 0.285563 0.285563 15.6696 2
0.730104 -0.704314 -0.425221 824.9 29 6.36606 0.247984 0.164664 0.164664 0.164664 0.242399 2
0.775472 0.171827 0.923837 762.56 25 4.28642 0.270031 0.182721 0.22029 0.22029 5.02839 2
0.955304 -0.00642748 -0.332428 701.893 27 3.76571 0.384743 0.205577 0.340065 0.340065 6.31844 2
0.956369 0.416388 -0.939354 726.08 24 4.12531 0.393456 0.178807 0.343055 0.343055 6.81475 2
0.668303 0.871063 0.993383 1047.15 19 8.98892 0.0826499 0.0805327 0.0805327 0.0805327 0.28084 2
0.845614 -0.060856 -0.774332 685.045 22 3.91571 0.188309 0.145186 0.149028 0.149028 1.27683 2
0.532146 -0.29208 -0.168706 1443.23 30 6.06238 0.11254 0.0191198 0.0191198 0.0191198 0.25604 2
0.972081 -0.279883 -0.309161 657.148 26 3.759 0.368308 0.245349 0.32474 0.32474 5.26099 2
0.562976 0.242876 0.699606 1262.88 25 5.43843 0.139295 0.0751612 0.0751612 0.0751612 0.284328 2
0.992445 -0.210266 -0.914592 583.75 27 3.99038 0.365498 0.152033 0.324049 0.324049 10.7206 2
0.875387 -0.688861 0.973389 772.731 25 5.46355 0.168015 0.0840889 0.0961621 0.110897 34.9318 2
0.860508 0.553219 -0.251671 712.407 26 5.09132 0.231908 0.107593 0.178648 0.183988 10.7107 2
0.971297 0.847831 -0.866891 648.88 25 7.28825 0.12915 0.0861214 0.124504 0.125615 19.2931 2
0.783774 0.326513 -0.936457 829.333 23 4.58482 0.133195 0.0801438 0.0873992 0.095217 16.8657 2
0.778343 0.156875 -0.940814 807.16 25 4.39591 0.12668 0.0592512 0.0808238 0.084397 13.0315 2
0.902479 -0.544569 -0.771923 693.52 24 4.39182 0.359465 0.201661 0.314477 0.314477 6.07598 2
0.630644 0.135187 -0.938344 946.182 22 5.39537 0.173022 0.113487 0.113487 0.113487 0.0705136 2
0.878936 -0.377889 -0.0306884 730.154 25 4.56276 0.252602 0.114803 0.198255 0.198255 14.5997 2
0.534807 0.108758 -0.473142 1320.56 24 5.70973 0.135486 0.0316329 0.0322001 0.0322001 1.10665 2
0.676272 -0.149873 -0.846971 1003.6 25 4.88488 0.130246 0.0316723 0.0566682 0.0566682 7.11228 2
0.639784 -0.561333 -0.637346 1044.54 27 5.98578 0.156736 0.0397065 0.079011 0.0811127 16.9606 2
0.87596 -0.0149832 -0.712233 697.68 24 4.10402 0.317861 0.159118 0.221369 0.222014 10.7119 2
0.725809 0.804938 -0.655043 925.125 23 7.61158 0.201549 0.134834 0.177142 0.177142 5.02681 2
0.716647 -0.12864 -0.102542 906.429 27 4.7256 0.14324 0.0820192 0.0949042 0.103924 17.0838 2
0.863128 0.787938 0.139539 762.821 27 6.70461 0.33366 0.177963 0.274437 0.274437 5.88318 2
0.505011 0.41767 0.814648 1448.21 28 6.49379 0.0683485 0.0071926 0.0101128 0.0116716 28.1887 2
0.777256 0.525679 -0.804863 849.103 28 5.17762 0.274861 0.190407 0.222401 0.222401 4.44579 2
0.732351 -0.797839 -0.388947 933.714 28 7.34381 0.210619 0.154281 0.178805 0.178805 5.15286 2
0.880485 0.795614 0.808286 661.963 26 6.63065 0.25323 0.165901 0.202744 0.209734 12.8411 2
0.709558 0.291214 0.0247337 889.2 25 4.81652 0.235 0.180093 0.1806 0.1806 0.418125 2
0.985167 -0.527214 0.773061 636.88 24 4.65355 0.358706 0.310886 0.313434 0.313434 0.520247 2
0.905348 0.589532 0.710395 687.476 20 4.87699 0.369016 0.14598 0.312164 0.312164 16.8412 2
0.674847 -0.378556 -0.917636 911.808 25 5.03837 0.184872 0.151853 0.151853 0.151853 0.275959 2
0.993688 0.583278 -0.980471 585.679 28 4.61547 0.276555 0.198949 0.217519 0.228925 13.3377 2
0.550598 0.798912 -0.902752 1188.81 25 9999 0.0113944 0.00739528 0.00976884 0.011205 23.772 2
0.806162 -0.557472 -0.693403 775.92 24 5.05859 0.303063 0.154863 0.252011 0.252654 7.146 2
0.776657 0.842669 -0.693932 841.76 25 9999 0.190176 0.178576 0.180671 0.181588 2.8603 2
0.791326 0.0646952 0.231551 801.846 25 4.34562 0.285545 0.175132 0.242157 0.24426 7.71517 2
0.59541 0.577322 0.0181279 1193.37 26 6.33096 0.164349 0.0733351 0.0743696 0.0743696 1.05447 2
0.848465 0.507799 0.36264 755.296 26 4.81965 0.317338 0.137831 0.266953 0.266953 7.17048 2
0.774946 -0.485116 -0.0286413 812.36 25 4.90148 0.280385 0.225609 0.225609 0.225609 0.279866 2
0.805548 -0.747137 -0.96709 755.923 25 6.19268 0.196147 0.124199 0.13765 0.140252 9.52272 2
0.549934 0.0315364 -0.712711 1326.96 24 5.35791 0.132114 0.06129 0.06129 0.06129 0.0668805 2
0.96644 0.385599 0.698628 761.423 25 4.13833 0.305963 0.189097 0.257318 0.258816 8.95685 2
0.659491 0.474153 0.416658 1042.14 21 5.41258 0.194956 0.13738 0.13738 0.13738 0.32435 2
0.790746 0.5421 -0.976442 845.593 26 5.05006 0.278973 0.211988 0.231904 0.231904 3.15067 2
0.599354 -0.439913 0.943041 1030.26 26 5.87632 0.164289 0.0866315 0.0866315 0.0866315 0.286811 2
0.974934 -0.700135 0.568122 670.407 26 5.35698 0.312261 0.202159 0.214232 0.214232 2.31655 2
0.863652 -0.747809 -0.940618 799.115 25 6.29077 0.337371 0.264833 0.265427 0.265427 0.268037 2
0.943619 -0.466 0.886342 690 24 4.3942 0.405624 0.175016 0.349067 0.349067 6.78715 2
0.751723 -0.896889 0.810825 689.333 17 7.80585 0.131279 0.0934577 0.126977 0.127665 8.60928 2
0.891119 -0.649742 -0.804838 647.84 24 5.08682 0.35702 0.148489 0.295785 0.296999 12.2118 2
0.847435 -0.636412 -0.0679854 736.37 26 5.29676 0.323991 0.216185 0.26941 0.26941 4.77411 2
0.817178 0.427259 0.982852 802.1 19 4.4165 0.308486 0.253852 0.25447 0.25447 0.461012 2
0.968813 0.748122 0.243558 582.364 22 5.77246 0.291308 0.119469 0.192643 0.194522 11.2371 2
0.460882 0.197779 -0.887748 1730.12 25 6.65211 0.0822898 0.0107763 0.011331 0.0122092 13.9398 2
0.325531 -0.541981 0.999274 3037.68 30 10.4575 0.0151587 0.0095165 0.0149832 0.0149832 14.2403 2
0.931645 -0.689179 -0.272742 681.72 25 5.30063 0.386417 0.32965 0.32965 0.32965 0.270541 2
